-365.4963727,-2.630195812,157.3005102,-0.632873036
-365.4963727,-2.630195812,157.3005102,-0.632873036
-363.2242743,-2.620536923,157.3005102,-0.632873036
-363.2242743,-2.620536923,157.3005102,-0.632873036
-363.2242743,-2.620536923,157.3005102,-0.632873036
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-363.2242743,-2.620536923,147.52632,-0.657805618
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-362.0092147,-2.580064692,163.2332314,-0.603616162
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-363.5625519,-2.559039581,160.0074042,-0.619981454
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-365.6288219,-2.601173147,158.4871043,-0.63324983
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-366.1203674,-2.613335883,157.0957726,-0.637830085
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-364.7346555,-2.615877969,145.1171032,-0.655840295
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-363.7707985,-2.567048181,153.3088775,-0.629645176
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-364.029645,-2.531652074,150.2150292,-0.647169128
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-366.3608178,-2.584896537,155.6065683,-0.630193903
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-359.5974943,-2.552899436,168.6374019,-0.598245517
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-361.1872279,-2.574490573,165.7766151,-0.603884782
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.838319,-2.548288569,158.193351,-0.63262704
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-359.5096663,-2.550355902,174.7703805,-0.584745279
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-361.6608394,-2.566593212,183.284562,-0.564294303
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,155.2567855,-0.650227458
-362.0681728,-2.643244527,145.7553056,-0.658985552
-362.0681728,-2.643244527,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-365.8321486,-2.658087835,145.7553056,-0.658985552
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.5990792,-2.649947688,141.1464186,-0.67510378
-364.0877397,-2.596014121,151.2067501,-0.64675842
-364.0877397,-2.596014121,151.2067501,-0.64675842
